sentID	comparison	pairid	contextid	lemma	condition	pronoun	sentence	ROI
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are	5
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is tall	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is tall	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help tall	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help tall	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring tall	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring tall	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives tall	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives tall	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are tall	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are tall	5
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is old	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is old	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help old	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help old	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring old	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring old	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives old	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives old	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are old	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are old	5
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is young	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is young	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help young	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help young	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring young	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring young	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives young	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives young	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are young	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are young	5
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is short	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the skaters is short	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help short	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the skaters help short	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring short	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the skaters bring short	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives short	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the skaters gives short	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are short	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the skaters are short	5
1	expected	1	3	is	Across prepositional phrase	NA	the authors behind the dancers is	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the authors behind the dancers is	5
1	expected	2	3	help	Across prepositional phrase	NA	the authors behind the dancers help	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the authors behind the dancers help	5
1	expected	3	3	bring	Across prepositional phrase	NA	the authors behind the dancers bring	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the authors behind the dancers bring	5
1	expected	4	3	gives	Across prepositional phrase	NA	the authors behind the dancers gives	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the authors behind the dancers gives	5
1	expected	5	3	are	Across prepositional phrase	NA	the authors behind the dancers are	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the authors behind the dancers are	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is good	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is good	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help good	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help good	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring good	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring good	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives good	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives good	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are good	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are good	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is bad	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is bad	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help bad	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help bad	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring bad	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring bad	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives bad	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives bad	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are bad	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are bad	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is new	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is new	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help new	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help new	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring new	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring new	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives new	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives new	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are new	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are new	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is popular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is popular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help popular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help popular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring popular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring popular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives popular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives popular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are popular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are popular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is unpopular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is unpopular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help unpopular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help unpopular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring unpopular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring unpopular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives unpopular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives unpopular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are unpopular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are unpopular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards is joy to people	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards is joy to people	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards help joy to people	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards help joy to people	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring joy to people	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards bring joy to people	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives joy to people	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards gives joy to people	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards are joy to people	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards are joy to people	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the guards interest is	6
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the guards interest is	6
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the guards interest help	6
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the guards interest help	6
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the guards interest bring	6
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the guards interest bring	6
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the guards interest gives	6
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the guards interest gives	6
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the guards interest are	6
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the guards interest are	6
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is good	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is good	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help good	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help good	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring good	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring good	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives good	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives good	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are good	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are good	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is bad	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is bad	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help bad	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help bad	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring bad	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring bad	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives bad	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives bad	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are bad	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are bad	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is new	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is new	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help new	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help new	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring new	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring new	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives new	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives new	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are new	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are new	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is popular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is popular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help popular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help popular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring popular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring popular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives popular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives popular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are popular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are popular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is unpopular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is unpopular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help unpopular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help unpopular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring unpopular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring unpopular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives unpopular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives unpopular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are unpopular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are unpopular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is joy to people	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs is joy to people	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help joy to people	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs help joy to people	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring joy to people	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs bring joy to people	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives joy to people	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs gives joy to people	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are joy to people	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs are joy to people	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the chefs interest is	6
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the chefs interest is	6
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the chefs interest help	6
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the chefs interest help	6
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs interest bring	6
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the chefs interest bring	6
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs interest gives	6
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the chefs interest gives	6
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the chefs interest are	6
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the chefs interest are	6
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is good	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is good	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help good	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help good	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring good	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring good	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives good	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives good	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are good	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are good	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is bad	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is bad	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help bad	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help bad	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring bad	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring bad	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives bad	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives bad	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are bad	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are bad	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is new	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is new	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help new	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help new	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring new	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring new	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives new	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives new	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are new	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are new	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is popular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is popular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help popular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help popular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring popular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring popular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives popular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives popular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are popular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are popular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is unpopular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is unpopular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help unpopular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help unpopular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring unpopular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring unpopular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives unpopular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives unpopular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are unpopular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are unpopular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects is joy to people	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects is joy to people	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects help joy to people	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects help joy to people	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring joy to people	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects bring joy to people	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives joy to people	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects gives joy to people	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects are joy to people	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects are joy to people	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the architects interest is	6
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the architects interest is	6
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the architects interest help	6
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the architects interest help	6
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the architects interest bring	6
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the architects interest bring	6
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the architects interest gives	6
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the architects interest gives	6
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the architects interest are	6
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the architects interest are	6
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is good	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is good	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help good	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help good	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring good	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring good	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives good	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives good	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are good	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are good	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is bad	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is bad	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help bad	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help bad	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring bad	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring bad	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives bad	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives bad	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are bad	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are bad	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is new	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is new	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help new	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help new	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring new	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring new	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives new	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives new	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are new	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are new	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is popular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is popular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help popular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help popular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring popular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring popular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives popular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives popular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are popular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are popular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is unpopular	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is unpopular	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help unpopular	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help unpopular	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring unpopular	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring unpopular	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives unpopular	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives unpopular	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are unpopular	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are unpopular	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is joy to people	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters is joy to people	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help joy to people	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters help joy to people	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring joy to people	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters bring joy to people	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives joy to people	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters gives joy to people	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are joy to people	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters are joy to people	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the skaters interest is	6
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the skaters interest is	6
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the skaters interest help	6
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the skaters interest help	6
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters interest bring	6
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the skaters interest bring	6
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters interest gives	6
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the skaters interest gives	6
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the skaters interest are	6
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the skaters interest are	6
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the dancers is good	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the dancers is good	5
1	expected	2	3	help	Across prepositional phrase	NA	the movies from the dancers help good	5
1	unexpected	2	3	help	Across prepositional phrase	NA	the movies from the dancers help good	5
1	expected	3	3	bring	Across prepositional phrase	NA	the movies from the dancers bring good	5
1	unexpected	3	3	bring	Across prepositional phrase	NA	the movies from the dancers bring good	5
1	expected	4	3	gives	Across prepositional phrase	NA	the movies from the dancers gives good	5
1	unexpected	4	3	gives	Across prepositional phrase	NA	the movies from the dancers gives good	5
1	expected	5	3	are	Across prepositional phrase	NA	the movies from the dancers are good	5
1	unexpected	5	3	are	Across prepositional phrase	NA	the movies from the dancers are good	5
1	expected	1	3	is	Across prepositional phrase	NA	the movies from the dancers is bad	5
1	unexpected	1	3	is	Across prepositional phrase	NA	the movies from the dancers is bad	5
